ID,TARGET
1921,0.412264883518
1926,0.370869874954
1928,0.371498942375
1930,0.407991558313
1933,0.378616333008
1934,0.370869874954
1935,0.377853691578
1939,0.420641392469
1940,0.374677956104
1942,0.373228371143
1943,0.373607873917
1945,0.370869874954
1946,0.378882139921
1948,0.378005802631
1949,0.375634133816
1952,0.377427041531
1953,0.371736615896
1955,0.374202311039
1959,0.374164521694
1963,0.370869874954
1965,0.382643997669
1967,0.374677956104
1968,0.37460309267
1969,0.370869874954
1970,0.383169651031
1973,0.370869874954
1977,0.431609928608
1978,0.370869874954
1979,0.373477727175
1988,0.379849046469
1991,0.375655472279
1994,0.370858550072
1996,0.371736615896
1997,0.373485416174
1998,0.373610436916
2000,0.39764469862
2002,0.37328594923
2004,0.375780284405
2007,0.378005802631
2008,0.370869874954
2010,0.371736615896
2011,0.376290738583
2012,0.377407312393
2015,0.37328594923
2018,0.371173799038
2019,0.370869874954
2023,0.374758899212
2024,0.383169651031
2026,0.370869874954
2028,0.370869874954
2029,0.370869874954
2031,0.374868005514
2033,0.378005802631
2034,0.397794961929
2037,0.410818815231
2038,0.374677956104
2039,0.373619377613
2040,0.370869874954
2042,0.370869874954
2045,0.374133974314
2048,0.373706042767
2049,0.377427041531
2050,0.373741030693
2057,0.377334356308
2061,0.373502850533
2063,0.379135251045
2067,0.374133974314
2069,0.37475425005
2070,0.374677956104
2072,0.42441546917
2073,0.3845282197
2075,0.370869874954
2076,0.398894220591
2081,0.374677956104
2082,0.379966974258
2084,0.391291677952
2085,0.383410155773
2086,0.374677956104
2088,0.381639420986
2092,0.396170645952
2093,0.385588645935
2094,0.370869874954
2096,0.414448231459
2102,0.375178337097
2103,0.397370040417
2104,0.379428207874
2108,0.3955052495
2109,0.387654662132
2111,0.377427041531
2113,0.374184727669
2116,0.381960630417
2117,0.378005802631
2118,0.375514507294
2119,0.370869874954
2120,0.370869874954
2121,0.371498942375
2124,0.383169651031
2125,0.37863984704
2126,0.374166458845
2127,0.420008987188
2131,0.370858550072
2133,0.379251122475
2134,0.38377854228
2136,0.371498942375
2137,0.392785012722
2139,0.375877976418
2144,0.370858550072
2145,0.375056624413
2146,0.380616009235
2149,0.374943256378
2150,0.373477727175
2151,0.378381818533
2152,0.370869874954
2153,0.370869874954
2157,0.396916270256
2158,0.376083374023
2159,0.3733471632
2161,0.370869874954
2163,0.371830463409
2166,0.37863984704
2169,0.37346881628
2171,0.396511673927
2177,0.38136908412
2179,0.383410155773
2182,0.370858550072
2184,0.414125561714
2185,0.378005802631
2186,0.37118512392
2187,0.3733471632
2188,0.375959873199
2189,0.370869874954
2190,0.408114820719
2194,0.373429119587
2195,0.370869874954
2196,0.37475425005
2198,0.382876247168
2199,0.374705463648
2200,0.37152504921
2201,0.373619377613
2203,0.383169651031
2208,0.370869874954
2209,0.375146150589
2210,0.374171584845
2211,0.370869874954
2213,0.373277068138
2214,0.374915391207
2215,0.418597310781
2216,0.370869874954
2218,0.37377011776
2222,0.37863984704
2224,0.370858550072
2229,0.371173799038
2230,0.37298515439
2234,0.381742477417
2235,0.373502850533
2237,0.374202311039
2239,0.370869874954
2241,0.371595710516
2242,0.370869874954
2243,0.376905351877
2244,0.370869874954
2245,0.37118512392
2248,0.377656161785
2251,0.373610436916
2253,0.41173645854
2254,0.37328594923
2257,0.370869874954
2261,0.383572071791
2262,0.374202311039
2266,0.373228371143
2269,0.371498942375
2275,0.374512672424
2278,0.370869874954
2279,0.373228371143
2283,0.37395554781
2284,0.378005802631
2285,0.37464338541
2286,0.370858550072
2287,0.394514143467
2289,0.400141835213
2290,0.396759748459
2291,0.374677956104
2293,0.374677956104
2300,0.375069230795
2301,0.370858550072
2302,0.39293128252
2303,0.376095741987
2304,0.370869874954
2305,0.376295059919
2306,0.378005802631
2307,0.374758899212
2308,0.410458564758
2311,0.374758899212
2313,0.376793622971
2315,0.370858550072
2316,0.381301373243
2318,0.41704005003
2322,0.373782336712
2323,0.371498942375
2325,0.377697587013
2327,0.374677956104
2328,0.383125603199
2329,0.380108833313
2330,0.373630404472
2332,0.370869874954
2333,0.371830463409
2334,0.378105610609
2337,0.374372184277
2338,0.383169651031
2341,0.396441161633
2344,0.375877976418
2345,0.37328594923
2347,0.373277068138
2348,0.37475425005
2349,0.370869874954
2350,0.371498942375
2351,0.377620279789
2358,0.377570033073
2359,0.382248461246
2361,0.374133974314
2363,0.373742520809
2364,0.373619377613
2366,0.384569466114
2369,0.370869874954
2370,0.408034622669
2373,0.378005802631
2375,0.373619377613
2377,0.375877976418
2384,0.379718542099
2385,0.374180495739
2386,0.381099909544
2387,0.370858550072
2388,0.375310122967
2392,0.374202311039
2393,0.377475053072
2394,0.374677956104
2395,0.373760998249
2396,0.374570906162
2397,0.373502850533
2400,0.374677956104
2401,0.374033987522
2403,0.374562144279
2407,0.397609055042
2408,0.37863984704
2410,0.370869874954
2414,0.409473955631
2416,0.421943575144
2421,0.370869874954
2422,0.375877976418
2423,0.376112520695
2425,0.37863984704
2430,0.371736615896
2433,0.373338252306
2434,0.376964867115
2437,0.37863984704
2438,0.374466061592
2439,0.38978689909
2440,0.38018655777
2442,0.37475425005
2444,0.374180495739
2449,0.370869874954
2456,0.374202311039
2458,0.375165253878
2462,0.370869874954
2463,0.371276497841
2464,0.371736615896
2465,0.370869874954
2466,0.377218157053
2470,0.410458564758
2476,0.374202311039
2478,0.378005802631
2482,0.420641392469
2483,0.374202311039
2484,0.411718845367
2487,0.371173799038
2488,0.377427041531
2493,0.3733471632
2494,0.371173799038
2495,0.377427041531
2499,0.374677956104
2501,0.380688726902
2503,0.374611139297
2504,0.370869874954
2507,0.374202311039
2509,0.370869874954
2511,0.379502773285
2512,0.380171537399
2515,0.374915391207
2516,0.373619377613
2517,0.374202311039
2521,0.419656515121
2525,0.370858550072
2527,0.383410155773
2528,0.370869874954
2529,0.371595710516
2530,0.374095141888
2531,0.407190203667
2533,0.374634474516
2537,0.374133974314
2538,0.374948859215
2539,0.374773919582
2541,0.373844444752
2542,0.400141835213
2543,0.37118268013
2544,0.370858550072
2545,0.377558797598
2546,0.371276497841
2548,0.37863984704
2549,0.373557657003
2555,0.370869874954
2556,0.374403834343
2558,0.374972224236
2561,0.414912879467
2563,0.409182459116
2566,0.373610436916
2567,0.390351504087
2572,0.371498942375
2573,0.374171584845
2574,0.374677956104
2578,0.371498942375
2580,0.375293493271
2581,0.373429119587
2582,0.370858550072
2586,0.375328928232
2588,0.371173799038
2589,0.37568500638
2591,0.374202311039
2594,0.378879219294
2595,0.374023020267
2596,0.382532596588
2597,0.371736615896
2599,0.37373906374
2600,0.374677956104
2601,0.37863984704
2611,0.372912228107
2613,0.374580323696
2614,0.370858550072
2615,0.374677956104
2616,0.41913741827
2617,0.37863984704
2618,0.3733471632
2619,0.375848531723
2626,0.373571932316
2630,0.419298738241
2632,0.371173799038
2636,0.373619377613
2639,0.37863984704
2642,0.37118268013
2644,0.419686198235
2647,0.374677956104
2648,0.421911746264
2649,0.396028727293
2651,0.374133974314
2652,0.383287370205
2656,0.41901910305
2658,0.386993050575
2664,0.371736615896
2667,0.39389705658
2669,0.37395554781
2670,0.370869874954
2671,0.419122695923
2672,0.417765855789
2673,0.370869874954
2678,0.375602841377
2679,0.375942915678
2682,0.370858550072
2684,0.371498942375
2685,0.377427041531
2687,0.371498942375
2689,0.371498942375
2700,0.370869874954
2701,0.374677956104
2702,0.374405413866
2704,0.378005802631
2707,0.373477727175
2710,0.374171584845
2713,0.374677956104
2715,0.382590174675
2716,0.379040420055
2724,0.371595710516
2726,0.382532596588
2727,0.370869874954
2728,0.37464338541
2730,0.371498942375
2731,0.384125053883
2733,0.377427041531
2736,0.374580323696
2737,0.375111103058
2739,0.375979542732
2740,0.370869874954
2741,0.374848604202
2745,0.379668235779
2747,0.421911746264
2749,0.375746667385
2751,0.371173799038
2752,0.374612033367
2759,0.414262443781
2760,0.370869874954
2764,0.370858550072
2766,0.374570906162
2769,0.37475425005
2772,0.39616137743
2773,0.370869874954
2774,0.370869874954
2776,0.37328594923
2779,0.374202311039
2782,0.414262443781
2783,0.370869874954
2788,0.370869874954
2789,0.374397277832
2791,0.370869874954
2793,0.374405413866
2794,0.370869874954
2796,0.371736615896
2801,0.374611139297
2803,0.377620279789
2804,0.371173799038
2805,0.374677956104
2806,0.439512103796
2808,0.378005802631
2809,0.377413600683
2812,0.374133974314
2814,0.394146203995
2815,0.374611139297
2816,0.383169651031
2817,0.411477923393
2819,0.40614002943
2821,0.414262443781
2822,0.374507009983
2825,0.371736615896
2827,0.370869874954
2829,0.374133974314
2830,0.373277068138
2831,0.370869874954
2833,0.370869874954
2838,0.37971919775
2839,0.378005802631
2843,0.371276497841
2845,0.371498942375
2849,0.374286770821
2850,0.37340760231
2852,0.374180495739
2859,0.370869874954
2861,0.370869874954
2862,0.374612033367
2863,0.374745368958
2865,0.370869874954
2866,0.410344302654
2867,0.380087435246
2869,0.379701822996
2871,0.370869874954
2872,0.374677956104
2873,0.418492734432
2874,0.373380124569
2876,0.374466300011
2877,0.371498942375
2880,0.39915278554
2881,0.370869874954
2882,0.377666413784
2885,0.374438643456
2886,0.37546056509
2888,0.371498942375
2889,0.375950962305
2891,0.379864394665
2892,0.373864412308
2893,0.414262443781
2897,0.382532596588
2898,0.378005802631
2899,0.374202311039
2901,0.375930845737
2903,0.395325750113
2904,0.37328594923
2905,0.373358786106
2906,0.378210425377
2908,0.373844206333
2910,0.396820485592
2913,0.37118268013
2914,0.370869874954
2915,0.370869874954
2917,0.373571932316
2918,0.37475425005
2919,0.414262443781
2920,0.377801835537
2921,0.375950962305
2922,0.396445512772
2925,0.380556046963
2926,0.374311178923
2927,0.374570906162
2928,0.380153775215
2929,0.370869874954
2930,0.373260170221
2936,0.371173799038
2944,0.370869874954
2949,0.371498942375
2950,0.37337705493
2951,0.373837947845
