7318279094145460336,29456
8770544922664467354,29082
1261332316628097511,28978
5694544884824978882,28936
-4085686983594738208,28873
7824774090382343969,28771
-7509752927626140732,28759
-17715907062754502,28754
7370144952606940864,28471
-7054804880832650555,28358
-5791102939414640022,28350
6379073363595815308,28343
9031785013782341235,28266
444351139908101506,28107
-8103714741965524240,28007
-3139917224122487612,27934
-8885457271286017735,27725
1390467904297746529,27689
-709131373705578095,27581
5174220482946459892,27488
-2237612462213986141,27327
-479048675355935982,27312
16675558548009541,27279
5977076905624192899,27268
5500110771702611013,27027
-6590473556670600053,26867
-8674377472518634165,26857
-6607372904542956855,26768
6611625488841405564,26744
7059931397706756640,26589
1550452227759609327,26581
8748186572227813281,26564
7319623665635517988,26380
-2601063888892814087,26302
7550692134104585959,26295
-4439229031557999821,26261
3300927415001585151,26140
-915317915806284198,25889
-1849893607600785755,25807
1321978891423004894,25751
8026407832530984885,25659
2887917423598475134,25499
5990212993719420372,25344
-9104338291673814620,25179
-5345781406488546445,25115
8573718163932041163,25109
7495715957403479953,25092
-7685129465082408908,24827
-5025470775416984603,24780
7378201760553839156,24741
-8446394436198082734,24731
1193348255421642765,24701
4574657903816099535,24689
-1405461761481355383,24543
2555734998750410231,24471
4261410344857061106,24466
-3761477601267574921,24418
-2096005745705641246,24309
-1795740157468032841,24302
6438120458392499922,24261
-8691453368477160018,24256
-9122065505742320794,24252
51927186418558461,24239
6278190317900024223,24194
758245148452694196,24172
7098329372864993043,24146
-4848282844511492915,24067
-1633964053286305302,24010
6366695241166225506,24005
6666573794364469039,23978
-3923363630716707823,23831
9220205176760015004,23815
7142467802021804804,23613
-649224465541498412,23600
4362314610248536791,23415
7326883590077430059,23226
4377590530406372538,23183
-4336942811280086820,22830
-8556932062014966233,22700
3751440312065228394,22451
7316322978395310984,22370
7014655825255656561,22369
-9142957261685295367,22361
2784255869128134945,22255
-7541615299667433686,22237
8937295961381999078,22217
-6349602347932703147,22216
6324195652616170521,22172
-265980681696218474,22140
-690752112901237839,22123
6340145257032539725,21928
-7246928535704521021,21847
-620222463165325829,21714
-7837601450634310677,21695
-4788816465345342395,21593
-8581608100925065606,21592
-1783812848328724564,21505
6489166276122938763,21489
-4675006368614513044,21285
1061207043315821111,21229
6279509966423362439,21021
-3943652190894535955,20969
26833988989108533,20837
6756154674856760303,20835
2657101268697371035,20821
2573347998353828628,20765
7321311297909996270,20594
5273856179422000864,20057
7928023034387058689,20024
5203158459421976765,19979
-145658454108286043,19856
-8670045756254444686,19824
-3659463965661490336,19755
-995726944612374565,19710
-946085445888834060,19457
-1633913242315646368,19425
8165649363453695304,19421
-479049531465127634,19414
6666573789489406869,19397
8780672306759378656,19390
-2705586091545699763,19385
-1051230690008472563,19363
9191281777812604868,19351
-8723916479895117860,19313
-186202630590789100,19303
1611513312743591454,19302
-8438435939794089197,19284
-3996528178135971899,19277
4261349308536489864,19244
-790408166733700925,19189
-5869357962680858299,19172
1961990466164001614,19113
1919990081572238302,19055
-7785899510745619351,18939
9112463115055533409,18914
1407319030949088160,18872
6957638745499019624,18681
-6098437695588462435,18652
-1017948566093529020,18595
-1659056212576259512,18518
-176336176557828468,18496
873984297759551988,18464
-3350486353854866204,18361
631917896003639611,18358
-6502106571026313696,18254
6041398007802129062,17869
4316647175415440080,17848
-4748590097589752312,17846
5473861223576092671,17815
-1633938282196176593,17755
-3365223069353019216,17724
7734373599084154974,17343
2232934249272371043,17312
-5076658704102691480,17295
-538096223173054689,17108
3742278438460437277,17092
7223265587194047358,17033
-2131048447396626952,17014
6290062395240548114,16994
6278185190334818598,16936
-3938663769340756239,16916
6666573788609354393,16913
-8967115172244183586,16769
-8294516549489213008,16747
4317667454960363316,16644
-4498799198195267529,16555
-8271866350659046570,16552
7316939958396042571,16534
-221122719864217781,16437
8428396677351457947,16390
-1585826743415320057,16332
-7615807534493013569,16301
8146377439288127221,16208
36846697861878974,16088
6666573793632706850,16038
-4986139885766870,16011
-2601201025890389322,15999
8863998120701930358,15929
3621212521485809846,15920
-3674166277189581326,15822
6324195380939008355,15782
-7643633555575710219,15765
7326840348208892416,15723
3911595244118730735,15662
1933609232841910454,15401
4296637564570566271,15369
-8506134008515666617,15298
6284806276254629565,15297
4085378656238508365,15220
5567050199921207838,15213
-6470777316436355978,15182
-3702770513437892020,15150
7268209244654081983,15140
6602285879287508555,15000
-1633912816187681087,14997
-4942403953096833674,14962
-7076362497452843593,14865
-4441741250938931639,14845
-653191793837778174,14714
6324194957022958681,14685
6665842266971713801,14683
3039209606161708684,14623
1387044344370560378,14536
-747926486627391271,14364
2435169581706406693,14307
-5764408212692140719,14291
3162589798101133082,14254
7323616220365507420,14237
7495716534942552082,14097
-2749636918832143997,14027
-1442117565275520094,13973
-813732308580233175,13942
1617401389850686871,13905
596528045739680432,13862
5506106657614350041,13815
502665604573257504,13725
7239580392992438725,13720
1602113338852532821,13657
-8081188987480965567,13649
4757917163320268301,13606
-1442117567941807886,13499
-4880179008866382891,13418
2330237574372846585,13372
-7904801204405952327,13329
-1633938976173011251,13327
1757044000527607662,13170
-4762108283218821740,13155
-861327240735059534,13152
-7857734834924715742,13126
-2795659851748142451,13112
-1633852593328009081,13074
-1496780918078400356,13032
-7450405145824585063,13008
6104787856247743304,13007
-1633857878693155547,12998
8693964245073640529,12929
3917819496239073282,12893
170663034216704386,12866
-634513413264164285,12856
-9100764281193500782,12849
-4361453417043092299,12766
4757917127056227226,12746
6171304965385451765,12743
242515674746466978,12742
-3966079227877634876,12691
4467251073192611569,12681
-5577604742451702341,12623
3870439734374240889,12603
7317602140724054002,12557
-7548798304264329981,12498
-1229355550180989761,12478
3552207646238057279,12457
6196012827688846723,12393
9076980214985578893,12309
-2607022802331167701,12269
4261355212972133479,12242
-6286359971906860021,12198
414592078894694299,12196
2677271220675390076,12186
-184022911061526437,12185
4369622908848657126,12140
-3273709665375426585,12128
4373236688558782657,12085
-1633964240010546747,12053
4742656071525783405,12037
-538147649776686807,11989
-8345186165029874230,11968
-1234297064722937607,11950
-1491198667294647703,11877
3673939281555480663,11706
-7937802522076404023,11702
-7944336821768872482,11640
-8643482176984377147,11576
-4986196899447205,11549
-5086319720529130437,11516
-2455342469544759171,11480
9112463114311277993,11464
-5166330690686719214,11362
7239907308578306194,11352
-407697760279817468,11344
6783467533493320030,11301
4109858127972970187,11277
-7468212093586159919,11261
6021688008523295900,11115
-1929819192633057827,11100
-5643561002895867224,11075
8217278434483022875,11074
-886233258463988556,11058
-6655548058453751330,11050
4090550523842587959,11039
-4383592319996054991,11018
-4986139885714862,11006
2983357218357029801,11000
929022368221188624,10991
-9025895417542825280,10980
-2675243034571224262,10947
3340028712338427469,10926
-6123842999134898615,10901
-2476352224750295436,10899
-480784268340755814,10778
6058196446775239644,10719
-5832296940637985714,10675
-3925027452315157003,10668
-8306913357330257467,10619
6792270137491452041,10605
-4999931938126023656,10585
-8941480138337919086,10581
-3078547693446908476,10498
-1633847813283983806,10464
8257703614637634094,10421
-1051986413094956896,10363
-798287082457044664,10352
-4570841016171912968,10352
-1442117569099349957,10268
-7435278119449153994,10261
-5171354227041292752,10251
-6518851835179832207,10223
2758555607766375614,10216
-5324000882673780993,10179
-795631016982407721,10173
-143925234257082673,10131
-2769818012050738398,10044
6666573790402026245,10018
-1867134655364299494,9965
5466990789592937334,9881
-479049529392216773,9858
-2911715507561112383,9848
-4788816465345290913,9847
6439247542005098738,9832
5929992132079513994,9793
-6993256918768853977,9770
5103287220863072824,9734
-3060988468431536700,9732
3008686145912661240,9687
7350928365343629797,9664
7311642977675782428,9658
-2366463673160493261,9637
-1683243807544388518,9554
-324761265507882224,9518
4236048822675145473,9484
493389622665786650,9484
-8452948105096767302,9482
34559227754570733,9473
6196058142670109365,9419
7313032939548366994,9419
6278918235420584598,9405
936333950832647056,9401
4373268368372483132,9396
3862494027956155121,9372
7318956472058153296,9357
-833255069563853923,9347
-1489465915256175468,9327
-5194293616801086370,9310
3848341212734037745,9247
-8792990416926513893,9239
7801337005543815402,9226
2658188953116565772,9205
-3479200078604969052,9203
1102532443530243635,9201
-5782019072080042890,9169
-4005790769064092244,9167
-3178956492747341553,9116
-4672998625294552383,9092
2261537411666175103,9026
-5305681810379928116,8999
7837049566170864452,8971
5242380966370448942,8957
-755461362045697404,8944
5242061264237687452,8938
8779171476653158532,8916
2990510930019400489,8891
3233152627269029749,8866
-1137288509384140436,8863
-450723994850216235,8852
-126575433386925744,8850
7311602834392869306,8836
-2765964042676342345,8830
-1066222546835696818,8823
-332792151099088795,8817
5668680070763304805,8797
7724511087641672635,8777
-5351286592569211433,8771
6324194999988696460,8763
-1633852823916866144,8736
6267196330862017007,8735
3570274279215600478,8705
5809520048251784335,8684
821634886970639617,8661
-1254635388881232930,8660
-643895639209994433,8644
3539411977062898003,8594
7342654912421257720,8580
-4808423132697102814,8574
-7326028556762203740,8573
5017628238345397727,8559
7122547620382751866,8552
-8278733948059839757,8540
6324195689574858338,8524
-2102196853266493861,8463
-8412251392659440206,8463
-4550209074213737101,8417
9067865285427638445,8412
-6608180948776167473,8407
-4527507677951948,8399
-4537038621200004048,8396
-5455375259592854669,8375
-560093767966204109,8361
1898817137437122870,8339
-1633892619084189144,8318
-4695744088119123892,8315
2832371952299181020,8266
-336973510151417349,8259
-488874431843369588,8253
-4866707337108514028,8195
-2545572267258040496,8168
-1633883228692193644,8146
-3933093203642437561,8112
-6927543842380709929,8097
6324194959964832637,8089
-7415231132381671797,8071
2190219843825381488,8044
5800733439573804275,8029
-5398905153662959689,8025
5989038673291849689,8009
4094698666351768197,7953
-7377054867089874741,7941
-1025376319773210260,7937
-3663244261911822034,7935
-653191793562431890,7922
-7737557674844589053,7882
6752070368761167813,7851
6324195652631771565,7838
3430352312511465976,7814
1862412822262232272,7797
543880124725657021,7765
1734478755089848864,7712
-4449960351374223860,7710
6666573790644992712,7705
-4444365625198997502,7694
3357445594735120949,7689
-17685413671869698,7676
7384130355200108685,7670
621106275149666397,7670
360173083053693637,7668
4492401378707539128,7654
-4992614781661197558,7644
6237629387474569958,7627
-6605891972492390009,7612
-6711581170479103672,7603
-5712699181972441696,7601
7310354769912406803,7582
4894701034722862623,7575
4113046078152056201,7540
3915130705383011296,7474
6838187629888495961,7440
4740380078912934315,7427
8948114380222086088,7416
8034019485422144108,7413
-338536863687380457,7387
6857064487612534261,7384
32888939633623801,7383
-1020265322706106831,7361
3486500724058650015,7360
7730537551718369205,7355
-1442117564989840135,7309
1977658975649789753,7308
-7540592757099441605,7303
1971824689392570412,7279
-6295997392507196015,7269
2696696599994101782,7210
5387188282075198582,7194
-453297287765214203,7171
-3875126804472321228,7168
2241746028978395754,7152
-5256886799847508758,7151
-634513421917134398,7133
4442298946514460487,7131
5414532384547115629,7127
-1672008108233983802,7120
5430667454710844136,7102
289117438905230816,7061
-2608280721061267128,7019
6666573794210429283,7018
-5956613331807482081,7011
7984441526823023154,6992
-3569225039113513087,6967
7346739903317307065,6950
-4456281272719538076,6950
5909026859521337773,6943
2426681192695372286,6928
-2644380542301166210,6914
-1060787891591033040,6887
6672544982336752002,6887
5555241584963651897,6873
503383046604067837,6855
-1633933454299390073,6835
-4367237914501451539,6830
-1677427381552047574,6790
4864114064164548587,6788
-1633949157788049453,6785
-395459949649198327,6784
8549236475798478638,6777
1621690153779599975,6736
6748103801300834219,6721
-4491727138029592968,6709
4109645854406950560,6698
2903503516755369299,6697
-139532991022993378,6694
-3337297427087365189,6693
-2912111592653200749,6683
-8266158021130658686,6651
6518679091555506790,6633
8678979293013114588,6623
5611317768433566721,6605
7324902455526863978,6597
7103165589137134591,6592
9112463115055533421,6589
4666840068701857621,6572
-1442117564365026203,6567
3527164629941478796,6553
3772328519196493467,6552
4710843757088657177,6549
1689704520045277579,6547
3400113019509284952,6546
-2188469102263372321,6517
7317582041104461082,6493
-6908237418056754682,6455
4576714155233926646,6451
7312373804269065586,6423
-7221382448079686573,6377
-2735727000033254073,6374
6853558219519033610,6370
1106708779410781273,6370
-8523202036597558757,6342
9009773786207248728,6337
-5177298655055814266,6329
-12138416858907555,6324
-6523885758313726543,6303
-7062887504622745891,6270
4125737294287791576,6265
3300927412659348909,6264
3122263113352683966,6259
-7326028557043231768,6224
-4797013166963657026,6223
6179144321335024748,6125
-1633847771199774925,6113
-196120658593008856,6107
6324195579000287296,6106
-3286051814066471962,6106
-2804503756560887933,6104
2887132821479796945,6101
-8982526292376518909,6097
8896942649643336297,6094
-4157429019404991985,6092
-231314370348984389,6069
-6689072008193665868,6045
1308370063176746269,6024
-8218372276415404346,6016
-1496780913081066720,6006
-5010107147746880097,6004
-7575984524192093438,5998
-3820274682477294415,5988
2932513810125924031,5977
-19362770078232328,5974
-3777530687775777405,5967
15315268299668546,5966
5319310405170345969,5961
-8670381419396917162,5940
530415559366785528,5917
333182452221323828,5908
5637323995618605502,5906
-838436904935055762,5903
2896753789796387160,5902
-5416140175340652907,5867
3537421161666110115,5857
-2111337087740043992,5851
1052315014980037070,5828
-5383091180447530037,5818
1699176810558732480,5805
6196138673543187090,5772
-5547144423258546679,5768
6830021401264799844,5763
-846249759831270671,5762
-654940422589147951,5760
5909465206829739658,5750
8026408568640065864,5736
-830487677846774729,5728
-8166127023441084153,5721
-7054804877031077317,5710
7157120844438732623,5662
-6883487103993995156,5661
6839436165709037941,5661
6127342105557122199,5661
-7608812531453475846,5620
6091358109411027459,5620
2856131954568895745,5612
-2602537546870821175,5600
777445457686324013,5591
1224182595215695465,5584
-1633968677373322472,5571
-8538537063399578062,5567
-5783953332487120943,5544
-1573376790015409159,5536
-2354784471399972118,5532
-4868510463440189486,5525
-6295932190539641642,5524
-5806838684103629558,5517
-1633928637289836547,5516
3364032031731117644,5511
8827594569868512437,5498
5902120154267999338,5492
-1233535283618068590,5489
4955831798976247953,5443
7320912293625979611,5416
-461381632058619300,5387
-395329709414760821,5381
-7127164818073577920,5379
-3489299980491241564,5368
2065656980345663678,5366
-5347288727840429247,5361
9112463342267634259,5342
5526043147430458010,5341
-6856699653375700096,5314
-8186375144171269643,5260
-7129935561527531093,5258
-1221284816487722810,5249
7724511087483250472,5232
-1770990085415776113,5195
-634513413896083776,5194
-9208020732558900907,5192
502615098274306961,5178
5212938271684937934,5164
3864331464143980451,5163
-6325031872163601377,5161
-916568808336329569,5156
-2871869521173519830,5156
506977247017159424,5153
7517415772787604936,5128
-963777391207786827,5112
3277896104094116843,5107
-7545035640422635504,5101
6365245642140162341,5098
9112463114299899333,5083
-7064987569245986986,5082
-607956450007961078,5059
521403060225984610,5049
-5978340732713507261,5047
5302560163370202064,5033
-6940910450558127673,5024
3801760874707003280,5016
-4082780593547460127,5010
-8015422627604142678,4985
4506499220103737447,4951
2384516207665915288,4942
-7575323263805596491,4939
4396019020798556878,4932
3997044362289576257,4899
9112463267739110219,4870
7705019017558774895,4844
-3635604636784374872,4840
1413745067374243561,4835
-5955918336844778663,4833
8268600662058571205,4819
-653184324994873965,4799
-540770206168943425,4767
-7324790317470458344,4764
-653184325003743330,4748
1690495969217128010,4747
3151741784332378182,4741
2238444630069957045,4724
-2953812536755794209,4715
4825363013642244956,4712
5317962649608339164,4697
-634513417421004534,4682
-1497451000072413072,4677
-1797458043180158718,4676
1633315511830914196,4649
-4603553263418447803,4644
-6180997085834301388,4623
-4427043889165767989,4602
9112463075122588053,4582
-7044383650180767970,4568
-5105113851222709967,4560
-4367237914494517840,4547
3392559283905847060,4543
-1633964052135385414,4542
-1068679832545653119,4534
-1633873275751566466,4530
-1633933069817085779,4521
-705831812493841707,4503
-4356034527320870959,4484
-5347699249214799411,4479
8216331416344512997,4475
5855265759031407630,4471
-7020654533029760246,4462
-3422244824740738044,4457
-879124754631567898,4427
2870389134972125263,4417
-3547072345466968722,4412
9130261574838217531,4407
-6482096620402419705,4391
-3553614568875444416,4367
-1644772163530368356,4363
-5980345787167384228,4359
-6259143101726123436,4339
6096166590240421830,4331
-3732845988372323676,4299
7297313179314997986,4298
1631400428917368626,4275
7879511991685217492,4271
-344388763388666911,4261
-1372720250204741448,4260
-4963786032872354500,4258
-1379878892377311927,4257
1063568908764262393,4247
-671205476771545838,4247
-8412251392659388597,4244
-1633938397775166407,4244
4832455612756806176,4242
8768809781336780744,4238
2017111220630650471,4237
2746292052422606003,4203
1524201933068948754,4193
-6834627799415035546,4183
-2871877343592442556,4178
6666573787994389937,4170
8230114197108220747,4166
-7510382714551051881,4164
-8138772118524092219,4156
-4822828198118893639,4147
88268591721531282,4145
-3725672010020973973,4131
6666573791276603452,4130
777063747587395023,4130
8860345968706868243,4130
2652699565675498617,4126
8825545577763135511,4121
-2515380389388023522,4112
-653184325035528771,4110
7310350043794439390,4109
8026407832530982640,4104
-6495294668362552591,4102
328998839874419933,4101
6348591961152337482,4099
4448632742130615686,4093
8253533661389545512,4093
4890748060033416723,4091
-1633887970720036598,4087
5628783730307235322,4083
-4542277875386262720,4078
9112462572732888688,4074
-4961550218966020832,4068
2882500560467681793,4066
-1918398536586953454,4065
226415195097482835,4054
-1633867989493669411,4043
-6106405072829590812,4042
7513924292025604876,4040
-2659971771437052817,4028
4610643279101486069,4024
8236121048054594150,4017
-1775187756477903142,4010
4051364628183412483,4006
6324194996911058426,3996
1645672305791679515,3995
4613649386628566078,3990
528590055286269542,3990
2298379182811163117,3989
-6600079746946574677,3987
-3467200097934864127,3984
-4157428899525284089,3979
-1047273806018410466,3971
-6327139037884438319,3955
-8084560962802706831,3948
7137783716838907517,3947
-1319072371179056074,3946
-6325696526289442768,3944
-6594867064170960215,3941
-6578167661513686539,3935
7324879158240602584,3925
-5372083417770193025,3920
-7779525386566294188,3918
5101889773361273202,3904
-6647141345223755653,3881
7824899287843955673,3879
6082420183930845856,3877
7770007387421327406,3869
-5105073025451884144,3861
-1633953515196607839,3860
1617038705714744130,3844
6503494811973076962,3840
-1169833384053497945,3832
9112462107625120295,3828
2180841119774392813,3825
-9189021095742738616,3824
-6002554085147780967,3821
7000328196367853214,3797
6176013180345267884,3784
-8402274824523378163,3776
-3056752614072296151,3767
6373029798449853408,3767
79058588412612618,3765
3785570398901970109,3764
-7134986528414537740,3763
7310981817396214079,3756
-852700174605280830,3753
-1398843908700553355,3748
-3688259636044405251,3748
-4122282413585303203,3742
4631016232092511075,3742
-988238353388470527,3742
6457436368919467767,3730
6971158843122745628,3726
-6314070921533456264,3718
1013508980271051967,3717
-2512107182077560772,3713
1842822681296978699,3706
-9157896500576238038,3705
-18342306045468120,3705
8693964244923018050,3678
-1633857882530784964,3672
-792351337275737654,3668
6665595628315451908,3663
2557298301755413131,3648
5479436422938946995,3642
-1805603084550565936,3640
-407406484181042406,3639
8142794464124801068,3634
-4788816465345479285,3634
-2962409554765631427,3627
7066851025673552670,3627
-5310563750901075714,3623
-6922523443166972240,3622
4931757163675864313,3615
-78341721244567748,3608
-6729468367706640160,3606
1540783057651891435,3600
4131471560789576400,3585
-6501870198509153933,3580
-4687118535180375646,3578
163366593375888568,3576
8647978784305379570,3575
-2886617877058558961,3557
6942574785390744256,3550
-7782368619955686784,3545
-877800435437921994,3534
2804592167938437955,3526
4194978734950248697,3525
8120249205107665061,3524
-5188663207849784426,3518
7523893076890715740,3518
6899211719976589564,3516
-8170118485696743189,3505
-1254570665119532612,3497
-5848235212339127539,3497
-7872375725185235824,3487
-2802019064591725715,3485
6296669528451789826,3485
5517917317958498407,3480
3450993789189220554,3465
-1624034022651650590,3460
-2500796950688718860,3459
-7336806380501663121,3430
-9096028514436809957,3425
-4986139885407798,3421
-2908897469671954240,3419
2945766094295452945,3407
-2825714780019902625,3406
-1751440943017478185,3404
-1915724541828882818,3399
1857494077720342786,3397
-861266404539756454,3397
320992786358683081,3396
-7585329432531805457,3392
6608992740405935696,3381
4681407947830188790,3378
7314948236892596410,3370
-6630763211701909125,3367
-7745076081943986520,3362
-8671810512394482451,3362
-6239527011346612817,3360
4131471560814340765,3357
21558341564272767,3356
5508673276747998511,3354
8008831828642945232,3350
-1442117569095077934,3345
9212661076561479863,3345
248343107370524466,3342
7162055372806239958,3342
-6895783031497525617,3339
53224866810561023,3338
7319972383746217338,3326
-2719377113056409226,3322
-1492804161196850164,3322
-1320977099960967096,3313
-7901427623377107817,3312
6280874213484253309,3309
-6484602246998674286,3304
638236534228776274,3303
-412671029886487456,3293
-5540783949968746354,3292
-6986253755443471866,3289
176006816841598288,3286
-1101022140703461335,3279
-702411823019005550,3248
7966318640032926200,3245
7957461986517060508,3228
1746848254043347948,3223
-7493115833487605201,3222
-88646227319099730,3221
-6373901123647546992,3220
2942713649594926147,3216
-839187310855404125,3212
-2633519260018288651,3212
5722642408120249058,3211
1886578604601588377,3206
-5907579277587447243,3199
2323199900409537928,3193
3264995491979505402,3189
-8045612595322656989,3187
8052965594967667886,3183
8187876708171535563,3180
-8346451188858422940,3168
-5996961414949840718,3161
4423440205377475961,3161
-6594651344945664003,3147
-8414550099541046612,3145
-2909255279517704703,3140
2605111828368559944,3136
-8151348755203470513,3122
-8203980403209249350,3114
-540895262341826219,3111
-3272502336856262310,3110
-1633928745834755553,3107
1622783035795488250,3100
-3397998378760099283,3081
3987595867590771109,3066
-3943532734749596459,3062
5300107820801348133,3059
4781715139545611522,3053
-7415256133057724742,3052
-9166949548620249836,3050
-7412173126641592346,3042
-4950898224933985021,3034
7539824547929611810,3014
4828548453277771511,3014
-963827991275935157,3010
-824337977007985010,3006
5861860846205000600,3004
3118364500937262201,2996
2690369373368381520,2995
1488004832773164315,2991
5208878907419702916,2990
-3707238946510881138,2988
3382749928454347170,2982
-4390582585308065759,2979
7318315091165304087,2963
-1270764195304642786,2960
-17715907065073078,2959
-5536499930693091272,2950
-1688044549342963085,2950
4556162478615882589,2950
-9045430504192372609,2950
1278885694269568597,2943
-1719970546702287936,2936
5354621554047170232,2929
2323199900434421245,2917
-7588568981099644054,2915
2616621929589283171,2903
581270602475228077,2901
-8104691210020104846,2883
7316914610337984953,2882
1717387080002681836,2875
-1431027264822569895,2867
-9096028743818441251,2849
3392445820581794022,2848
3317077434980644433,2847
-6900131611997177125,2845
-6606778678543013244,2843
-2002401542587088646,2842
-366877659509578475,2839
-2320783832363265016,2834
-1410720719305268336,2829
4759710444029953630,2829
8277733487609448062,2829
-2436774022472346516,2825
4051970565186360379,2825
-4029127646408519515,2822
6324195188493151546,2817
6705782151007918191,2817
159272983823729934,2811
-888666410569029121,2799
-4514556887128287722,2792
8619887141345759517,2789
-5888075291675335071,2777
-6150881749490336284,2765
-65989784644875181,2761
4683399526083266866,2760
5079650017382175599,2760
-4545448217964752885,2757
-947169730763072648,2755
-6416608769750025366,2752
5303627874281802342,2752
-7955927391436822972,2749
-1633847426929280804,2743
-1891982968883640514,2743
661439230943912987,2742
-2741750992142860308,2737
-634513411531125201,2736
-1720228937413330554,2730
2086629354386020972,2728
-2476604099441065250,2726
-4593060799725965043,2725
2595388464320096241,2722
8869062246637976630,2719
3192235075531676739,2717
8389550077382133157,2713
-9198654150634969665,2709
